"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Option1 Linked To","Option2 Name","Option2 Value","Option2 Linked To","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Alt Text","Gift Card","SEO Title","SEO Description","information (product.metafields.custom.information)","information (product.metafields.jetti.information)","Color (product.metafields.shopify.color-pattern)","Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products)","Related products (product.metafields.shopify--discovery--product_recommendation.related_products)","Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display)","Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries)","Variant Weight Unit","Variant Tax Code","Cost per item","Status"
"hidesins-flap-s-premiere-grass","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/hidesins-bag-7.jpg?v=1758553575","Green mini handbag worn crossbody against lace top","","","","","","","","","","","","","",""
"autry-sneakers-hyperway-low-silver-bordeaux","Hyperway Low Leather Sneakers","<p>The Hyperway Low sneaker blends vintage running style with modern comfort. Crafted in smooth calf leather with silver overlays, it features a cushioned sole accented in bordeaux and breathable mesh panels. A rounded toe and layered textures deliver a refined, everyday look.</p><ul><li>Calf leather upper</li><li>Mesh inserts</li><li>Round toe</li><li>Cushioned rubber sole</li><li>Color: silver with bordeaux accents</li><li>Care: wipe clean with a soft cloth</li><li>Made in unspecified country</li></ul><p></p><p>SKU: 631HYLWEM03AI25</p>","Autry","Apparel & Accessories > Shoes > Sneakers"," Sneakers","Apparel & Accessories > Shoes, AUTRY, Convictional, DONNA, monostate-il-sellaio, Nuovi Arrivi, Scarpe, SNEAKERS","FALSE","Color","Silver/Bordeaux","","Size","36","","631HYLWEM03AI25","0","ilsellaio-it","deny","ilsellaio-it","215","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30420226_59484952_1000.webp?v=1758553574","Side view low-top sneakers in silver with bordeaux heel and cream sole","FALSE","Autry Hyperway Low Sneakers – Silver/Bordeaux","Autry Hyperway Low sneakers in silver with bordeaux accents. Calf leather with mesh, cushioned sole, round toe. Sizes 36–40.","","","Silver,White,Brown,Black","","","","","lb","","182.75","active"
"autry-sneakers-hyperway-low-silver-bordeaux","","","","","","","","","Silver/Bordeaux","","","37","","631HYLWEM03AI25","0","ilsellaio-it","deny","ilsellaio-it","215","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30420226_59484956_1000.webp?v=1758553575","Top view of silver and white Hyperway Low sneaker with laces","","","","","","","","","","","lb","","182.75",""
"autry-sneakers-hyperway-low-silver-bordeaux","","","","","","","","","Silver/Bordeaux","","","38","","631HYLWEM03AI25","0","ilsellaio-it","deny","ilsellaio-it","215","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30420226_59484957_1000.webp?v=1758553575","Rear three-quarter view showing bordeaux heel and layered panels","","","","","","","","","","","lb","","182.75",""
"autry-sneakers-hyperway-low-silver-bordeaux","","","","","","","","","Silver/Bordeaux","","","39","","631HYLWEM03AI25","0","ilsellaio-it","deny","ilsellaio-it","215","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30420226_59484968_1000.webp?v=1758553575","Front three-quarter view of silver/bordeaux low-top sneaker","","","","","","","","","","","lb","","182.75",""
"autry-sneakers-hyperway-low-silver-bordeaux","","","","","","","","","Silver/Bordeaux","","","40","","631HYLWEM03AI25","0","ilsellaio-it","deny","ilsellaio-it","215","","TRUE","TRUE","","","","","","","","","","","","","","lb","","182.75",""
"weekend-max-mara-bermuda-cirino-sabbia","Cirino Cotton-Linen Bermuda Shorts","<p>Effortlessly refined, these tailored Bermuda shorts feature a high rise and a structured belt that defines the waist. Crafted from a breathable cotton–linen blend, they offer crisp lines with pressed creases and contrast stitching for modern polish.</p><ul><li>Cotton–linen fabric (78% cotton, 22% linen)</li><li>High-rise, belted waist</li><li>Front pressed creases</li><li>Belt loops and pockets</li><li>Color: sand</li></ul><p>5932515141012600002PE25</p>","Weekend max mara","Apparel & Accessories > Clothing > Shorts > Bermudas","Pants","Abbigliamento, Apparel & Accessories > Clothing, Convictional, DONNA, monostate-il-sellaio, shorts, WEEKEND MAX MARA","FALSE","Color","Sand","","Size","40","","5932515141012600002PE25","0","ilsellaio-it","deny","ilsellaio-it","179","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WE5141015206002-w-cirino_normal.jpg?v=1758553574","Sand belted Bermuda shorts front view","FALSE","Weekend Max Mara Bermuda Shorts in Sand – Cotton Linen","Tailored Bermuda shorts in breathable cotton–linen with belted high waist and pressed creases. Color: sand. Sizes 40–44.","","","Tan","white-logo-tee, brown-leather-sandals","","","","lb","","152.15","active"
"weekend-max-mara-bermuda-cirino-sabbia","","","","","","","","","Sand","","","42","","5932515141012600002PE25","0","ilsellaio-it","deny","ilsellaio-it","179","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WE5141015206002-a-cirino_normal_1.jpg?v=1758553574","Model wearing sand belted Bermuda shorts with tee","","","","","","","","","","","lb","","152.15",""
"weekend-max-mara-bermuda-cirino-sabbia","","","","","","","","","Sand","","","44","","5932515141012600002PE25","0","ilsellaio-it","deny","ilsellaio-it","179","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WE5141015206002-a-cirino_normal.jpg?v=1758553575","Sand belted Bermuda shorts front close view","","","","","","","","","","","lb","","152.15",""
"weekend-max-mara-bermuda-cirino-sabbia","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WE5141015206002-b-cirino_normal.jpg?v=1758553574","Sand belted Bermuda shorts back view with patch pockets","","","","","","","","","","","","","",""
"weekend-max-mara-bermuda-cirino-sabbia","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WE5141015206002-d-cirino_normal.jpg?v=1758553574","","","","","","","","","","","","","","",""
"gentryportofino-gonna-black","Pleated Viscose Midi Skirt","<p>A fluid pleated midi skirt that moves with ease and refinement. Crafted from soft viscose, it features an elasticated waist for everyday comfort and a graceful drape for polished styling.</p><ul><li>100% viscose</li><li>Pleated design</li><li>Elasticated waist</li><li>Midi length</li></ul><br/><p>SKU: 080D375JEAI25</p>","Gentryportofino","Apparel & Accessories > Clothing > Skirts","Skirts","Abbigliamento, Apparel & Accessories > Clothing, Convictional, DONNA, GENTRYPORTOFINO, GONNA, monostate-il-sellaio, Nuovi Arrivi","FALSE","Color","Black","","Size","40","","080D375JEAI25","0","ilsellaio-it","deny","ilsellaio-it","515","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/31437653_61118362_1000_de5f9b6b-0675-4e52-ae44-704f0dcbd104.webp?v=1758553573","Front view of black pleated midi skirt with elastic waist","FALSE","Gentryportofino Pleated Midi Skirt in Black","Elegant black pleated midi skirt in 100% viscose with elastic waist. Refined drape for everyday polish.","","","Black","","","","","lb","","437.75","active"
"gentryportofino-gonna-black","","","","","","","","","Black","","","42","","080D375JEAI25","0","ilsellaio-it","deny","ilsellaio-it","515","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/31437653_61118362_1000.webp?v=1758553574","Back view of black pleated midi skirt with elastic waist","","","","","","","","","","","lb","","437.75",""
"gentryportofino-gonna-black","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/31437653_61118444_1000.webp?v=1758553574","","","","","","","","","","","","","","",""
"s-max-mara-pantalone-virna-ecru","Virna Linen-Cotton Wide-Leg Pants","<p>Refined wide-leg pants crafted in a textured linen-cotton weave with a hint of stretch. The five-pocket design is finished with belt loops and a high waistband, closing with zip fly and hook for a clean, polished look.</p><ul><li>Linen-cotton blend with elastane</li><li>Textured weave</li><li>Five pockets; welt back pockets</li><li>Belt loops, zip fly with hook</li><li>Wide-leg silhouette</li></ul><br><p>SKU: 6222519131073600025PE25</p>","S max mara","Apparel & Accessories > Clothing > Pants > Trousers","Pants","S MAX MARA, Abbigliamento, Apparel & Accessories > Clothing, Convictional, delisted, DONNA, monostate-il-sellaio","FALSE","Color","Ecru","","Size","38","","6222519131073600025PE25","0","ilsellaio-it","deny","ilsellaio-it","315","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/9131075306025-w-virna_thumbnail.jpg?v=1758553573","Ecru wide-leg linen blend pants front view","FALSE","S Max Mara Wide-Leg Linen Pants in Ecru","Textured linen-cotton wide-leg pants in ecru with five pockets and zip-hook closure. Elegant, breathable style.","","","White,Tan","s-max-mara-giacca-virna-ecru, black-leather-slide-sandals","","","","lb","","0","active"
"s-max-mara-pantalone-virna-ecru","","","","","","","","","Ecru","","","40","","6222519131073600025PE25","0","ilsellaio-it","deny","ilsellaio-it","315","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/9131075306025-a-virna_normal.jpg?v=1758553574","Model wearing ecru wide-leg pants with matching jacket","","","","","","","","","","","lb","","0",""
"s-max-mara-pantalone-virna-ecru","","","","","","","","","Ecru","","","42","","6222519131073600025PE25","0","ilsellaio-it","deny","ilsellaio-it","315","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/9131075306025-b-virna_thumbnail.jpg?v=1758553574","Ecru wide-leg pants front close-up","","","","","","","","","","","lb","","0",""
"s-max-mara-pantalone-virna-ecru","","","","","","","","","Ecru","","","44","","6222519131073600025PE25","0","ilsellaio-it","deny","ilsellaio-it","315","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/9131075306025-d-virna_thumbnail.jpg?v=1758553574","Ecru wide-leg pants back view with welt pockets","","","","","","","","","","","lb","","0",""
"s-max-mara-pantalone-virna-ecru","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/9131075306025-w-virna_thumbnail_b8c58e05-72d7-4a2e-84fd-02e12b5d9ca9.jpg?v=1758553574","","","","","","","","","","","","","","",""
"autry-sneakers-reelwind-ecru","Reelwind Suede Low-Top Sneakers","<p>Retro-inspired running sneakers crafted in soft ecru suede with tonal mesh and a metallic heel tab. A cushioned midsole and rubber outsole deliver everyday comfort with a refined, vintage look.</p><ul><li>Suede and mesh upper</li><li>Round toe</li><li>Contrast metallic heel tab</li><li>Lace-up closure</li><li>Rubber sole</li><li>Leather calfskin</li></ul><br><p>SKU: 631WWLWUT24AI25</p>","Autry","Apparel & Accessories > Shoes > Sneakers"," Sneakers","Apparel & Accessories > Shoes, AUTRY, Convictional, DONNA, monostate-il-sellaio, Nuovi Arrivi, Scarpe, SNEAKERS","FALSE","Color","Ecru Platin","","Size","36","","631WWLWUT24AI25","0","ilsellaio-it","deny","ilsellaio-it","175","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30401560_59417710_1000.webp?v=1758553573","Ecru suede Reelwind sneaker side view","FALSE","Autry Reelwind Sneakers – Ecru Suede","Autry Reelwind sneakers in ecru suede with mesh panels and metallic heel tab. Cushioned midsole, rubber outsole. Sizes 36–41.","","","Tan,Silver","crew-socks-3pk, cotton-tee, denim-jacket","","","","lb","","148.75","active"
"autry-sneakers-reelwind-ecru","","","","","","","","","Ecru Platin","","","37","","631WWLWUT24AI25","0","ilsellaio-it","deny","ilsellaio-it","175","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30401560_59417686_1000.webp?v=1758553573","Ecru suede Reelwind sneaker angled front","","","","","","","","","","","lb","","148.75",""
"autry-sneakers-reelwind-ecru","","","","","","","","","Ecru Platin","","","38","","631WWLWUT24AI25","0","ilsellaio-it","deny","ilsellaio-it","175","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30401560_59417695_1000.webp?v=1758553574","Top view of ecru Reelwind sneaker with laces","","","","","","","","","","","lb","","148.75",""
"autry-sneakers-reelwind-ecru","","","","","","","","","Ecru Platin","","","39","","631WWLWUT24AI25","0","ilsellaio-it","deny","ilsellaio-it","175","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30401560_59417708_1000.webp?v=1758553573","Rear angled view showing metallic heel tab","","","","","","","","","","","lb","","148.75",""
"autry-sneakers-reelwind-ecru","","","","","","","","","Ecru Platin","","","40","","631WWLWUT24AI25","0","ilsellaio-it","deny","ilsellaio-it","175","","TRUE","TRUE","","","","","","","","","","","","","","lb","","148.75",""
"autry-sneakers-reelwind-ecru","","","","","","","","","Ecru Platin","","","41","","631WWLWUT24AI25","0","ilsellaio-it","deny","ilsellaio-it","175","","TRUE","TRUE","","","","","","","","","","","","","","lb","","148.75",""
"forte-forte-abito-lungo-nero","Satin Maxi Dress with Asymmetric Neckline","<p>A fluid long slip dress that drapes beautifully, crafted in a lustrous black fabric. Delicate thin straps and an asymmetric neckline lend modern elegance, while a side slit adds graceful movement.</p><ul><li>Acetate 74%, viscose 26%</li><li>Asymmetric neckline</li><li>Thin shoulder straps</li><li>Side slit</li><li>Long length</li></ul><br><p>SKU: 59513867MYDRESSPE25</p>","Forte forte","Apparel & Accessories > Clothing > Dresses","Dresses","Abbigliamento, abito, Apparel & Accessories > Clothing, Convictional, DONNA, FORTE FORTE, monostate-il-sellaio","FALSE","Color","Black","","Size","1","","59513867MYDRESSPE25","0","ilsellaio-it","deny","ilsellaio-it","565","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/forte-forte_F47M.AB1188F47M.8006_01.webp?v=1758553573","Long black slip dress with asymmetric neckline and thin straps","FALSE","Forte Forte Long Slip Dress – Black","Elegant long black slip dress with asymmetric neckline and side slit in acetate-viscose blend. Refined drape for evening wear.","","","Black","strappy-sandals, evening-clutch, silk-shawl, delicate-necklace","","","","lb","","480.25","active"
"forte-forte-abito-lungo-nero","","","","","","","","","Black","","","2","","59513867MYDRESSPE25","0","ilsellaio-it","deny","ilsellaio-it","565","","TRUE","TRUE","","","","","","","","","","","","","","lb","","480.25",""
"hereu-borsa-cala-small","Cala Small Cotton-Leather Tote Bag","<p>A compact tote crafted in cotton canvas with smooth calf leather trim, the Cala Small balances minimalist lines with refined texture. Circular cutout handles and slender shoulder straps offer versatile carry, making it an elegant everyday companion.</p><ul><li>Cotton canvas with calf leather</li><li>Small tote silhouette</li><li>Double handles with round cutout</li><li>Beige body, chestnut leather trim</li><li>Made in Italy (assumed from brand style)</li><li>Wipe clean; protect leather</li></ul><br><p>SKU: 689CALASPE24</p>","Hereu","Luggage & Bags > Tote Bags"," Totes","Apparel & Accessories > Handbags, BORSE, Convictional, DONNA, HEREU, monostate-il-sellaio, Wallets & Cases > Handbags","FALSE","Color","Beige chestnut","","Size","One size","","689CALASPE24","0","ilsellaio-it","deny","ilsellaio-it","500","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/calascht_f97c52fc-f139-4c50-9e41-4ad5ef40d045.jpg?v=1758553573","Beige cotton tote with chestnut leather trim and circular handle","FALSE","Hereu Cala Small Tote Bag – Beige Chestnut","Compact cotton tote with calf leather trim and circular handles. Elegant everyday bag in beige and chestnut. SKU 689CALASPE24.","","","Tan,Brown","","","","","lb","","425","active"
"max-mara-cardigan-vals-pomice","Vals Wool-Cashmere Hooded Cardigan","<p>A soft, cocooning cardigan crafted in a luxurious wool and cashmere blend. The open-front design drapes effortlessly, finished with a hood and wide sleeves for relaxed elegance.</p><ul><li>70% wool, 30% cashmere</li><li>Open front, no closures</li><li>Hooded design</li><li>Wide sleeves with button detail</li><li>Ribbed trims</li></ul><br><p>SKU: 0432521346011600004AI25</p>","Max mara","Apparel & Accessories > Clothing > Clothing Tops > Cardigans","Sweaters","Abbigliamento, Apparel & Accessories > Clothing, CARDIGAN, Convictional, delisted, DONNA, MAX MARA, monostate-il-sellaio, Nuovi Arrivi","FALSE","Color","Pomice","","Size","XS","","0432521346011600004AI25","0","ilsellaio-it","deny","ilsellaio-it","630","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/1346015106004-w-vals_thumbnail.jpg?v=1758553573","Beige hooded open-front cardigan with wide sleeves","FALSE","Max Mara Hooded Wool-Cashmere Cardigan – Pomice","Luxurious wool-cashmere hooded cardigan with open front and wide sleeves in Pomice. Effortless layering piece for refined comfort.","","","Tan","tailored-shorts-beige, leather-loafers-tan, fine-knit-top-neutral","","","","lb","","0","active"
"max-mara-cardigan-vals-pomice","","","","","","","","","Pomice","","","S","","0432521346011600004AI25","0","ilsellaio-it","deny","ilsellaio-it","630","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/1346015106004-a-vals_normal.jpg?v=1758553573","Model wearing beige hooded cardigan with shorts","","","","","","","","","","","lb","","0",""
"max-mara-cardigan-vals-pomice","","","","","","","","","Pomice","","","M","","0432521346011600004AI25","0","ilsellaio-it","deny","ilsellaio-it","630","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/1346015106004-b-vals_thumbnail.jpg?v=1758553573","Front view of beige hooded cardigan and wide sleeves","","","","","","","","","","","lb","","0",""
"max-mara-cardigan-vals-pomice","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/1346015106004-e-vals_thumbnail.jpg?v=1758553573","Close-up of sleeve button detail on beige cardigan","","","","","","","","","","","","","",""
"max-mara-cardigan-vals-pomice","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/1346015106004-d-vals_thumbnail.jpg?v=1758553573","Back view showing hood on beige cardigan","","","","","","","","","","","","","",""
"s-max-mara-t-shirt-quieto-bianco","Quieto Cotton Logo T-Shirt","<p>The Quieto t-shirt offers a clean, refined silhouette in soft pure cotton. A classic crew neck and short sleeves are finished with a subtle front graphic for understated ease. Wear it as an elevated everyday staple that pairs effortlessly with denim or tailoring.</p><ul><li>100% cotton</li><li>Crew neck, short sleeves</li><li>Front graphic detail</li><li>Color: white</li><li>Care: machine wash cold</li></ul><br><p>SKU: 62225199710116001PE25</p>","S max mara","Apparel & Accessories > Clothing > Clothing Tops > T-Shirts","T-Shirts","S MAX MARA, Abbigliamento, Apparel & Accessories > Clothing, Convictional, delisted, DONNA, monostate-il-sellaio, Nuovi Arrivi, T SHIRT","FALSE","Color","White","","Size","XS","","62225199710116001PE25","0","ilsellaio-it","deny","ilsellaio-it","128","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27421814_57298663_1000.webp?v=1758553573","White cotton crew-neck t-shirt with small front graphic","FALSE","S Max Mara Quieto Cotton T‑Shirt in White","Quieto crew-neck t-shirt in 100% cotton with subtle front graphic. Soft, breathable and easy to style. Available in white in sizes XS–M.","","","White","","","","","lb","","0","active"
"s-max-mara-t-shirt-quieto-bianco","","","","","","","","","White","","","S","","62225199710116001PE25","0","ilsellaio-it","deny","ilsellaio-it","128","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27421814_57298674_1000.webp?v=1758553573","Front view on model showing chest graphic print","","","","","","","","","","","lb","","0",""
"s-max-mara-t-shirt-quieto-bianco","","","","","","","","","White","","","M","","62225199710116001PE25","0","ilsellaio-it","deny","ilsellaio-it","128","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27421814_57298693_1000.webp?v=1758553573","Three-quarter view of white crew-neck t-shirt","","","","","","","","","","","lb","","0",""
"s-max-mara-t-shirt-quieto-bianco","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27421814_57298697_1000.webp?v=1758553572","Full outfit view with white t-shirt styled with skirt","","","","","","","","","","","","","",""
"s-max-mara-t-shirt-quieto-bianco","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27421814_57298681_1000.webp?v=1758553572","Back view of white short-sleeve t-shirt","","","","","","","","","","","","","",""
"weekend-max-mara-giacca-berbice-ebano","Berbice Leather Cropped Jacket","<p>A cropped leather jacket with a straight silhouette and shirt collar, crafted from soft lambskin nappa in a rich ebony hue. Raglan sleeves and hidden front buttons create a clean, refined look, while generous flap pockets add utility and charm.</p><ul><li>100% lambskin leather</li><li>Hidden button front</li><li>Raglan sleeves</li><li>Flap pockets with logo snaps</li><li>Ebony brown color</li></ul><br><p>SKU: 5932525446021600AI25</p>","Weekend max mara","Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Trucker Jackets","Outerwear","Abbigliamento, Apparel & Accessories > Clothing, Convictional, delisted, DONNA, GIACCA, monostate-il-sellaio, Nuovi Arrivi, WEEKEND MAX MARA","FALSE","Color","Ebony","","Size","40","","5932525446021600AI25","0","ilsellaio-it","deny","ilsellaio-it","559","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WE5446025106001-w-berbice_normal.jpg?v=1758553572","Ebony brown cropped leather jacket with flap pockets","FALSE","Weekend Max Mara Berbice Leather Jacket – Ebony","Cropped lambskin nappa jacket with shirt collar, raglan sleeves, and hidden buttons. Rich ebony hue; flap pockets with logo snaps.","","","Brown","straight-leg-jeans, cotton-crewneck-tee, ankle-boots-leather","","","","lb","","0","active"
"weekend-max-mara-giacca-berbice-ebano","","","","","","","","","Ebony","","","42","","5932525446021600AI25","0","ilsellaio-it","deny","ilsellaio-it","559","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WE5446025106001-b-berbice_normal.jpg?v=1758553572","Front view of ebony leather jacket worn","","","","","","","","","","","lb","","0",""
"weekend-max-mara-giacca-berbice-ebano","","","","","","","","","Ebony","","","44","","5932525446021600AI25","0","ilsellaio-it","deny","ilsellaio-it","559","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WE5446025106001-e-berbice_normal.jpg?v=1758553572","Three-quarter view of ebony leather jacket partially open","","","","","","","","","","","lb","","0",""
"weekend-max-mara-giacca-berbice-ebano","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/WE5446025106001-d-berbice_normal.jpg?v=1758553572","Back view of ebony leather jacket with raglan sleeves","","","","","","","","","","","","","",""
"golden-goose-t-shirt-stella","Stella Cotton Logo T-Shirt","<p>A crisp white tee elevated by a minimalist chest graphic. Crafted from soft 100% cotton, it features a classic crew neck and short sleeves for effortless everyday styling.</p><ul><li>100% cotton</li><li>Crew neckline</li><li>Short sleeves</li><li>Chest logo print</li><li>Color: white with black graphic</li></ul><p>085GWP01220P059310364PE25</p>","Golden goose","Apparel & Accessories > Clothing > Clothing Tops > T-Shirts","T-Shirts","Abbigliamento, Apparel & Accessories > Clothing, Convictional, DONNA, GOLDEN GOOSE, monostate-il-sellaio, T SHIRT","FALSE","Color","White/Black","","Size","XS","","085GWP01220P059310364PE25XS","0","ilsellaio-it","deny","ilsellaio-it","150","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/18742129_40541990_1000.jpg?v=1758553571","White graphic cotton T-shirt with black chest print, front view","FALSE","Golden Goose Graphic Cotton T‑Shirt in White","White 100% cotton tee with minimalist chest logo, crew neck, and short sleeves. Available in XS–L.","","","White,Black","wide-leg-denim-jeans, leather-crossbody-bag, low-top-sneakers","","","","lb","","127.5","active"
"golden-goose-t-shirt-stella","","","","","","","","","White/Black","","","S","","085GWP01220P059310364PE25S","0","ilsellaio-it","deny","ilsellaio-it","150","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/18742129_40542560_1000.jpg?v=1758553571","White graphic cotton T-shirt, back view","","","","","","","","","","","lb","","127.5",""
"golden-goose-t-shirt-stella","","","","","","","","","White/Black","","","M","","085GWP01220P059310364PE25M","0","ilsellaio-it","deny","ilsellaio-it","150","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/18742129_40542504_1000.jpg?v=1758553571","White graphic cotton T-shirt, side-back view","","","","","","","","","","","lb","","127.5",""
"golden-goose-t-shirt-stella","","","","","","","","","White/Black","","","L","","085GWP01220P059310364PE25L","0","ilsellaio-it","deny","ilsellaio-it","150","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/18742129_40544172_1000.jpg?v=1758553571","White T-shirt close-up with black star chest print","","","","","","","","","","","lb","","127.5",""
"extreme-cashmere-n-24-tokio-chalk","N.24 Tokio Cashmere-Blend Cardigan","<p>A relaxed V-neck cardigan in a soft chalk hue, the N.24 Tokio is knitted from a plush cashmere blend for effortless comfort and drape. Finished with tonal buttons and practical patch pockets, it layers with quiet sophistication from weekday to weekend.</p><ul><li>Cashmere blend knit</li><li>88% cashmere, 10% nylon, 2% elastane</li><li>Button front closure</li><li>Two patch pockets</li><li>Ribbed cuffs and hem</li><li>Care per label</li></ul><p></p><p>SKU: 62124TOKIOAI25</p>","Extreme cashmere","Apparel & Accessories > Clothing > Clothing Tops > Cardigans","Sweaters","Abbigliamento, Apparel & Accessories > Clothing, Convictional, DONNA, EXTREME CASHMERE, Maglie, MAGLIONE, monostate-il-sellaio, Nuovi Arrivi","FALSE","Color","Chalk","","Size","One size","","62124TOKIOAI25","0","ilsellaio-it","deny","ilsellaio-it","600","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/29717397_58761199_1000.webp?v=1758553571","Chalk cashmere-blend V-neck button cardigan front","FALSE","Extreme Cashmere N.24 Tokio Cardigan in Chalk","Chalk cashmere-blend N.24 Tokio cardigan with button front and patch pockets. Soft, relaxed fit knit for refined layering.","","","White,Tan","","","","","lb","","510","active"
"extreme-cashmere-n-24-tokio-chalk","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/29717397_58761191_1000.webp?v=1758553572","Close-up of V-neck and buttons in chalk knit","","","","","","","","","","","","","",""
"extreme-cashmere-n-24-tokio-chalk","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/29717397_58761220_1000.webp?v=1758553571","Hem, pocket and side slit detail of chalk cardigan","","","","","","","","","","","","","",""
"extreme-cashmere-n-24-tokio-chalk","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/29717397_58761184_1000.webp?v=1758553571","Back view of chalk cardigan with ribbed hem","","","","","","","","","","","","","",""
